Sentence: 2094,',O,
Sentence: 2095,Award,O,
Sentence: 2096,for,O,
Sentence: 2097,the,O,
Sentence: 2098,month,O,
Sentence: 2099,of,O,
Sentence: 2100,August,B-Years of Experience,
Sentence: 2101,2015,I-Years of Experience,
Sentence: 2102,and,O,
Sentence: 2103,was,O,
Sentence: 2104,given,O,
Sentence: 2105,the,O,
Sentence: 2106,title,O,
Sentence: 2107,"Young,O
Sentence: 1,and,O
Sentence: 1,early,B-Quality
Sentence: 1,achiever",I-Quality,
Sentence: 2108,Word,NER Label,
Sentence: 2109,Snehal,B-Name,
Sentence: 2110,Jadhav,I-Name,
Sentence: 2111,Mumbai,B-Location,
Sentence: 2112,Maharashtra,I-Location,
Sentence: 2113,Email,O,
Sentence: 2114,me,O,
Sentence: 2115,on,O,
Sentence: 2116,Indeed,O,
Sentence: 2117,indeedcomrSnehal-Jadhav,O,
Sentence: 2118,005e1ab800b4cb42,O,
Sentence: 2119,WORK,O,
Sentence: 2120,EXPERIENCE,O,
Sentence: 2121,L1,B-Designation,
Sentence: 2122,network,I-Designation,
Sentence: 2123,engineer,I-Designation,
Sentence: 2124,Cisco,B-Companies worked at,
Sentence: 2125,Mumbai,B-Location,
Sentence: 2126,Maharashtra,I-Location,
Sentence: 2127,February,B-Years of Experience,
Sentence: 2128,2017,I-Years of Experience,
Sentence: 2129,to,O,
Sentence: 2130,Present,I-Years of Experience,
Sentence: 2131,associated,O,
Sentence: 2132,with,O,
Sentence: 2133,Cisco,B-Companies worked at,
Sentence: 2134,on,O,
Sentence: 2135,the,O,
Sentence: 2136,role,O,
Sentence: 2137,of,O,
Sentence: 2138,ACESOFTLABS,B-Companies worked at,
Sentence: 2139,(INDIA),I-Companies worked at,
Sentence: 2140,Pvt.,I-Companies worked at,
Sentence: 2141,Ltd,I-Companies worked at,
Sentence: 2142,EDUCATION,O,
Sentence: 2143,HSC,B-Degree,
Sentence: 2144,Maharashtra,B-College Name,
Sentence: 2145,Board,I-College Name,
Sentence: 2146,March,B-Graduation Year,
Sentence: 2147,2012,I-Graduation Year,
Sentence: 2148,SSC,B-Degree,
Sentence: 2149,Maharashtra,B-College Name,
Sentence: 2150,Board,I-College Name,
Sentence: 2151,March,B-Graduation Year,
Sentence: 2152,2010,I-Graduation Year,
Sentence: 2153,B.E,B-Degree,
Sentence: 2154,in,O,
Sentence: 2155,Electronics,B-Degree,
Sentence: 2156,&,I-Degree,
Sentence: 2157,Telecommunication,I-Degree,
Sentence: 2158,Shivaji,B-College Name,
Sentence: 2159,University,I-College Name,
Sentence: 2160,SKILLS,O,
Sentence: 2161,Architecture,B-Skills,
Sentence: 2162,(Less,O,
Sentence: 2163,than,O,
Sentence: 2164,1,O,
Sentence: 2165,year),I-Skills,
Sentence: 2166,BGP,B-Skills,
Sentence: 2167,(Less,O,
Sentence: 2168,than,O,
Sentence: 2169,1,O,
Sentence: 2170,year),I-Skills,
Sentence: 2171,DHCP,B-Skills,
Sentence: 2172,(Less,O,
Sentence: 2173,than,O,
Sentence: 2174,1,O,
Sentence: 2175,year),I-Skills,
Sentence: 2176,DNS,B-Skills,
Sentence: 2177,(Less,O,
Sentence: 2178,than,O,
Sentence: 2179,1,O,
Sentence: 2180,year),I-Skills,
Sentence: 2181,EIGRP,B-Skills,
Sentence: 2182,(Less,O,
Sentence: 2183,than,O,
Sentence: 2184,1,O,
Sentence: 2185,year),I-Skills,
Sentence: 2186,ADDITIONAL,O,
Sentence: 2187,INFORMATION,O,
Sentence: 2188,Technical,B-Skills,
Sentence: 2189,Skills,I-Skills,
Sentence: 2190,Layer,B-Skills,
Sentence: 2191,2,O,
Sentence: 2192,Technologies,O,
Sentence: 2193,like,O,
Sentence: 2194,VTP,B-Skills,
Sentence: 2195,VLAN,I-Skills,
Sentence: 2196,STP,I-Skills,
Sentence: 2197,and,O,
Sentence: 2198,RSTP,I-Skills,
Sentence: 2199,OSI,B-Skills,
Sentence: 2200,Architecture,I-Skills,
Sentence: 2201,TCP/IP,B-Skills,
Sentence: 2202,Module,I-Skills,
Sentence: 2203,TCP/UDP,B-Skills,
Sentence: 2204,DHCP,I-Skills,
Sentence: 2205,DNS,I-Skills,
Sentence: 2206,MP-BGP,B-Skills,
Sentence: 2207,IPv4/IPv6,I-Skills,
Sentence: 2208,VPNv4,I-Skills,
Sentence: 2209,VPNv6,I-Skills,
Sentence: 2210,RT-Filter,I-Skills,
Sentence: 2211,IPv6-Multicats,I-Skills,
Sentence: 2212,Access-List,B-Skills,
Sentence: 2213,Prefix-List,I-Skills,
Sentence: 2214,Distribution,B-Skills,
Sentence: 2215,List,I-Skills,
Sentence: 2216,QOS,B-Skills,
Sentence: 2217,MPLS,B-Skills,
Sentence: 2218,L2/L3,B-Skills,
Sentence: 2219,VPN,I-Skills,
Sentence: 2220,GRE,B-Skills,
Sentence: 2221,IPSec,I-Skills,
Sentence: 2222,DMVPN,I-Skills,
Sentence: 2223,FTP-Active/Passive,B-Skills,
Sentence: 2224,TFTP,I-Skills,
Sentence: 2225,Configuring,B-Skills,
Sentence: 2226,and,O,
Sentence: 2227,Troubleshooting,B-Skills,
Sentence: 2228,L2,I-Skills,
Sentence: 2229,and,O,
Sentence: 2230,L3,I-Skills,
Sentence: 2231,Ether,I-Skills,
Sentence: 2232,channels,I-Skills,
Sentence: 2233,on,O,
Sentence: 2234,Cisco,B-Skills,
Sentence: 2235,3550,I-Skills,
Sentence: 2236,3560,I-Skills,
Sentence: 2237,2950,I-Skills,
Sentence: 2238,switches,I-Skills,
Sentence: 2239,IP,B-Skills,
Sentence: 2240,Addressing,I-Skills,
Sentence: 2241,VLSM,B-Skills,
Sentence: 2242,Summarization,I-Skills,
Sentence: 2243,understanding,B-Skills,
Sentence: 2244,Lease,I-Skills,
Sentence: 2245,Line,I-Skills,
Sentence: 2246,and,O,
Sentence: 2247,Dedicated,B-Skills,
Sentence: 2248,Lease,I-Skills,
Sentence: 2249,Lines,I-Skills,
Sentence: 2250,Configuring,B-Skills,
Sentence: 2251,HSRP,I-Skills,
Sentence: 2252,VRRP,I-Skills,
Sentence: 2253,GLBP,I-Skills,
Sentence: 2254,on,O,
Sentence: 2255,Cisco,B-Skills,
Sentence: 2256,Routers,I-Skills,
Sentence: 2257,and,O,
Sentence: 2258,Switches,I-Skills,
Sentence: 2259,VTP,B-Skills,
Sentence: 2260,&,O,
Sentence: 2261,Frame,B-Skills,
Sentence: 2262,Tagging,I-Skills,
Sentence: 2263,protocols,B-Skills,
Sentence: 2264,ISL,I-Skills,
Sentence: 2265,Dot1q,I-Skills,
Sentence: 2266,NAT,B-Skills,
Sentence: 2267,PAT,I-Skills,
Sentence: 2268,NAT-T,I-Skills,
Sentence: 2269,Strong,O,
Sentence: 2270,skills,O,
Sentence: 2271,in,O,
Sentence: 2272,Configuring,B-Skills,
Sentence: 2273,Cisco,B-Skills,
Sentence: 2274,Routers,I-Skills,
Sentence: 2275,(ASR901,I-Skills,
Sentence: 2276,ASR903,I-Skills,
Sentence: 2277,ASR900),I-Skills,
Sentence: 2278,using,O,
Sentence: 2279,ISIS,I-Skills,
Sentence: 2280,OSPF,I-Skills,
Sentence: 2281,EIGRP,I-Skills,
Sentence: 2282,and,O,
Sentence: 2283,BGP,I-Skills,
Sentence: 2284,A,O,
Sentence: 2285,good,O,
Sentence: 2286,understanding,O,
Sentence: 2287,of,O,
Sentence: 2288,working,O,
Sentence: 2289,on,O,
Sentence: 2290,Small,O,
Sentence: 2291,to,O,
Sentence: 2292,High,B-Quality,
Sentence: 2293,End,B-Quality,
Sentence: 2294,Routers,O,
Sentence: 2295,and,O,
Sentence: 2296,Switches,I-Skills,
Sentence: 2297,Comprehensive,B-Quality,
Sentence: 2298,understanding,O,
Sentence: 2299,of,O,
Sentence: 2300,networking,B-Skills,
Sentence: 2301,concepts,I-Skills,
Sentence: 2302,pertaining,O,
Sentence: 2303,to,O,
Sentence: 2304,LAN,B-Skills,
Sentence: 2305,WAN,B-Skills,
Sentence: 2306,Security,B-Skills,
Sentence: 2307,IT,B-Skills,
Sentence: 2308,communication,B-Skills,
Sentence: 2309,Word,NER Label,
Sentence: 2310,Srushti,B-Name,
Sentence: 2311,Bhadale,I-Name,
Sentence: 2312,Mumbai,B-Location,
Sentence: 2313,Maharashtra,I-Location,
Sentence: 2314,Email,O,
Sentence: 2315,me,O,
Sentence: 2316,on,O,
Sentence: 2317,Indeed,O,
Sentence: 2318,indeedcomrSrushti-Bhadale,O,
Sentence: 2319,ffe3d9f99a4b3322,O,
Sentence: 2320,Willing,O,
Sentence: 2321,to,O,
Sentence: 2322,relocate,O,
Sentence: 2323,to,O,
Sentence: 2324,Mumbai,B-Location,
Sentence: 2325,Maharashtra,I-Location,
Sentence: 2326,Mumbai,B-Location,
Sentence: 2327,Central,I-Location,
Sentence: 2328,Maharashtra,I-Location,
Sentence: 2329,Pune,B-Location,
Sentence: 2330,Maharashtra,I-Location,
Sentence: 2331,WORK,O,
Sentence: 2332,EXPERIENCE,O,
Sentence: 2333,Associate,B-Designation,
Sentence: 2334,Consultant,I-Designation,
Sentence: 2335,Oracle,B-Companies worked at,
Sentence: 2336,Financial,I-Companies worked at,
Sentence: 2337,Services,I-Companies worked at,
Sentence: 2338,Bengaluru,B-Location,
Sentence: 2339,Karnataka,I-Location,
Sentence: 2340,September,B-Years of Experience,
Sentence: 2341,2017,I-Years of Experience,
Sentence: 2342,to,O,
Sentence: 2343,Present,I-Years of Experience,
Sentence: 2344,Currently,O,
Sentence: 2345,associated,O,
Sentence: 2346,as,O,
Sentence: 2347,Associate,B-Designation,
Sentence: 2348,Consultant,I-Designation,
Sentence: 2349,with,O,
Sentence: 2350,Oracle,B-Companies worked at,
Sentence: 2351,Financial,I-Companies worked at,
Sentence: 2352,Services,I-Companies worked at,
Sentence: 2353,Software,O,
Sentence: 2354,Trained,O,
Sentence: 2355,on,O,
Sentence: 2356,Java,B-Skills,
Sentence: 2357,Plsql,B-Skills,
Sentence: 2358,Flexcube,B-Skills,
Sentence: 2359,for,O,
Sentence: 2360,3,B-Years of Experience,
Sentence: 2361,months,I-Years of Experience,
Sentence: 2362,from,O,
Sentence: 2363,Oracle,B-Companies worked at,
Sentence: 2364,University,O,
Sentence: 2365,Project,O,
Sentence: 2366,Name,O,
Sentence: 2367,KeyBank,B-Project Name,
Sentence: 2368,Project,O,
Sentence: 2369,Team,O,
Sentence: 2370,OBP,B-Team,
Sentence: 2371,team,I-Team,
Sentence: 2372,Project,O,
Sentence: 2373,Duration,O,
Sentence: 2374,2,B-Years of Experience,
Sentence: 2375,months,I-Years of Experience,
Sentence: 2376,Project,O,
Sentence: 2377,Description,O,
Sentence: 2378,KeyBank,O,
Sentence: 2379,the,O,
Sentence: 2380,primary,O,
Sentence: 2381,subsidiary,O,
Sentence: 2382,of,O,
Sentence: 2383,KeyCorp,O,
Sentence: 2384,is,O,
Sentence: 2385,the,O,
Sentence: 2386,major,O,
Sentence: 2387,bank,O,
Sentence: 2388,based,O,
Sentence: 2389,in,O,
Sentence: 2390,Cleveland,B-Location,
Sentence: 2391,It,O,
Sentence: 2392,uses,O,
Sentence: 2393,Oracle,B-Companies worked at,
Sentence: 2394,Banking,B-Project Name,
Sentence: 2395,Platform,I-Project Name,
Sentence: 2396,to,O,
Sentence: 2397,provide,O,
Sentence: 2398,Online,B-Skills,
Sentence: 2399,and,O,
Sentence: 2400,Mobile,B-Skills,
Sentence: 2401,Innovation,I-Skills,
Sentence: 2402,to,O,
Sentence: 2403,Meet,O,
Sentence: 2404,Customers',O,
Sentence: 2405,Changing,O,
Sentence: 2406,Expectations,O,
Sentence: 2407,OBP,B-Team,
Sentence: 2408,team,I-Team,
Sentence: 2409,provides,O,
Sentence: 2410,Web,B-Skills,
Sentence: 2411,services,I-Skills,
Sentence: 2412,Business,B-Skills,
Sentence: 2413,processes,I-Skills,
Sentence: 2414,domain,I-Skills,
Sentence: 2415,services,I-Skills,
Sentence: 2416,functionality,I-Skills,
Sentence: 2417,to,O,
Sentence: 2418,KeyBank,B-Project Name,
Sentence: 2419,Project,O,
Sentence: 2420,Role,O,
Sentence: 2421,and,O,
Sentence: 2422,Contribution,O,
Sentence: 2423,Worked,O,
Sentence: 2424,on,O,
Sentence: 2425,migration,B-Skills,
Sentence: 2426,of,O,
Sentence: 2427,OBP,B-Project Name,
Sentence: 2428,product,B-Project Name,
Sentence: 2429,services,I-Project Name,
Sentence: 2430,from,O,
Sentence: 2431,23,O,
Sentence: 2432,to,O,
Sentence: 2433,261,O,
Sentence: 2434,using,O,
Sentence: 2435,Java,B-Skills,
Sentence: 2436,Plsql,B-Skills,
Sentence: 2437,SOAP,B-Skills,
Sentence: 2438,UI,I-Skills,
Sentence: 2439,technologies,O,
Sentence: 2440,Handled,O,
Sentence: 2441,and,O,
Sentence: 2442,worked,O,
Sentence: 2443,on,O,
Sentence: 2444,batch,B-Skills,
Sentence: 2445,uploads,I-Skills,
Sentence: 2446,Worked,O,
Sentence: 2447,on,O,
Sentence: 2448,Code,B-Skills,
Sentence: 2449,incremental,I-Skills,
Sentence: 2450,and,O,
Sentence: 2451,DB,B-Skills,
Sentence: 2452,incremental,I-Skills,
Sentence: 2453,activities,O,
Sentence: 2454,Configured,O,
Sentence: 2455,Junit,B-Skills,
Sentence: 2456,setup,I-Skills,
Sentence: 2457,for,O,
Sentence: 2458,the,O,
Sentence: 2459,upgrade,B-Skills,
Sentence: 2460,activities,I-Skills,
Sentence: 2461,Unit,B-Skills,
Sentence: 2462,Tested,I-Skills,
Sentence: 2463,and,O,
Sentence: 2464,modified,O,
Sentence: 2465,the,O,
Sentence: 2466,changes,O,
Sentence: 2467,required,O,
Sentence: 2468,for,O,
Sentence: 2469,OBP,B-Project Name,
Sentence: 2470,consulting,I-Skills,
Sentence: 2471,upgrade,I-Skills,
Sentence: 2472,Worked,O,
Sentence: 2473,on,O,
Sentence: 2474,fixing,O,
Sentence: 2475,various,B-Skills,
Sentence: 2476,defects,I-Skills,
Sentence: 2477,that,O,
Sentence: 2478,were,O,
Sentence: 2479,part,O,
Sentence: 2480,of,O,
Sentence: 2481,OBP,B-Project Name,
Sentence: 2482,product,I-Project Name,
Sentence: 2483,code,I-Project Name,
Sentence: 2484,and,O,
Sentence: 2485,database,B-Skills,
Sentence: 2486,upgrade,O,
Sentence: 2487,Word,NER Label,
Sentence: 2488,Sudaya,B-Name,
Sentence: 2489,Puranik,I-Name,
Sentence: 2490,Principal,B-Designation,
Sentence: 2491,Engineer,I-Designation,
Sentence: 2492,Technical,I-Designation,
Sentence: 2493,Staff,I-Designation,
Sentence: 2494,-,O,
Sentence: 2495,Company,O,
Sentence: 2496,1,O,
Sentence: 2497,Bengaluru,B-Location,
Sentence: 2498,Karnataka,I-Location,
Sentence: 2499,Email,O,
Sentence: 2500,me,O,
Sentence: 2501,on,O,
Sentence: 2502,Indeed,O,
Sentence: 2503,indeedcomrSudaya-Puranik,O,
Sentence: 2504,eaf5f7c1a67c6c38,O,
Sentence: 2505,To,O,
Sentence: 2506,secure,O,
Sentence: 2507,a,O,
Sentence: 2508,promising,B-Quality,
Sentence: 2509,position,O,
Sentence: 2510,that,O,
Sentence: 2511,offers,O,
Sentence: 2512,both,O,
Sentence: 2513,a,O,
Sentence: 2514,challenge,O,
Sentence: 2515,and,O,
Sentence: 2516,a,O,
Sentence: 2517,good,B-Quality,
Sentence: 2518,opportunity,O,
Sentence: 2519,for,O,
Sentence: 2520,both,O,
Sentence: 2521,professional,B-Quality,
Sentence: 2522,and,O,
Sentence: 2523,personal,B-Quality,
Sentence: 2524,growth,O,
Sentence: 2525,Willing,O,
Sentence: 2526,to,O,
Sentence: 2527,relocate,O,
Sentence: 2528,to:,O,
Sentence: 2529,Bengaluru,B-Location,
Sentence: 2530,Karnataka,I-Location,
Sentence: 2531,WORK,O,
Sentence: 2532,EXPERIENCE,O,
Sentence: 2533,Principal,B-Designation,
Sentence: 2534,Engineer,I-Designation,
Sentence: 2535,Technical,I-Designation,
Sentence: 2536,Staff,I-Designation,
Sentence: 2537,Company,O,
Sentence: 2538,1,O,
Sentence: 2539,Bengaluru,B-Location,
Sentence: 2540,Karnataka,I-Location,
Sentence: 2541,September,B-Years of Experience,
Sentence: 2542,2005,I-Years of Experience,
Sentence: 2543,to,O,
Sentence: 2544,Present,I-Years of Experience,
Sentence: 2545,Total,O,
Sentence: 2546,Experience,O,
Sentence: 2547,12,B-Years of Experience,
Sentence: 2548,years,I-Years of Experience,
Sentence: 2549,6,I-Years of Experience,
Sentence: 2550,months,I-Years of Experience,
Sentence: 2551,Worked,O,
Sentence: 2552,onshore,B-Skills,
Sentence: 2553,and,O,
Sentence: 2554,offshore,B-Skills,
Sentence: 2555,for,O,
Sentence: 2556,the,O,
Sentence: 2557,projects,O,
Sentence: 2558,Extensive,B-Quality,
Sentence: 2559,client,O,
Sentence: 2560,facing,O,
Sentence: 2561,and,O,
Sentence: 2562,team,B-Skills,
Sentence: 2563,management,I-Skills,
Sentence: 2564,skills,I-Skills,
Sentence: 2565,Company,O,
Sentence: 2566,1,O,
Sentence: 2567,Oracle,B-Companies worked at,
Sentence: 2568,India,B-Companies worked at,
Sentence: 2569,Private,B-Companies worked at,
Sentence: 2570,Limited,I-Companies worked at,
Sentence: 2571,Bangalore,B-Location,
Sentence: 2572,Designation,O,
Sentence: 2573,Principal,B-Designation,
Sentence: 2574,Engineer,I-Designation,
Sentence: 2575,Technical,I-Designation,
Sentence: 2576,Staff,I-Designation,
Sentence: 2577,Duration,O,
Sentence: 2578,September,B-Years of Experience,
Sentence: 2579,2005,I-Years of Experience,
Sentence: 2580,-,O,
Sentence: 2581,till,O,
Sentence: 2582,date,I-Years of Experience,
Sentence: 2583,KEY,O,
Sentence: 2584,TECHNICAL,B-Skills,
Sentence: 2585,SKILLS,I-Skills,
Sentence: 2586,Databases,B-Skills,
Sentence: 2587,Oracle,B-Skills,
Sentence: 2588,9i/10g,I-Skills,
Sentence: 2589,MySql,B-Skills,
Sentence: 2590,Languages,B-Skills,
Sentence: 2591,PL/SQL,B-Skills,
Sentence: 2592,Shell,B-Skills,
Sentence: 2593,Script,I-Skills,
Sentence: 2594,Frameworks,B-Skills,
Sentence: 2595,and,O,
Sentence: 2596,Portals,B-Skills,
Sentence: 2597,Oracle,B-Skills,
Sentence: 2598,ADF,I-Skills,
Sentence: 2599,Server,B-Skills,
Sentence: 2600,side,B-Skills,
Sentence: 2601,Technology,B-Skills,
Sentence: 2602,J2ee,I-Skills,
Sentence: 2603,IDE,B-Skills,
Sentence: 2604,Jdeveloper,B-Skills,
Sentence: 2605,10.x,I-Skills,
Sentence: 2606,TECHNICAL,B-Skills,
Sentence: 2607,EXPERIENCE,B-Skills,
Sentence: 2608,SUMMARY,O,
Sentence: 2609,1,B-Years of Experience,
Sentence: 2610,year,I-Years of Experience,
Sentence: 2611,Oracle,B-Skills,
Sentence: 2612,Applications,I-Skills,
Sentence: 2613,checklist,I-Skills,
Sentence: 2614,implementation,I-Skills,
Sentence: 2615,3+,B-Years of Experience,
Sentence: 2616,years,I-Years of Experience,
Sentence: 2617,of,O,
Sentence: 2618,Disaster,B-Skills,
Sentence: 2619,Recovery,I-Skills,
Sentence: 2620,on,O,
Sentence: 2621,Oracle,B-Skills,
Sentence: 2622,Applications,I-Skills,
Sentence: 2623,(EBSO,B-Skills,
Sentence: 2624,11i,I-Skills,
Sentence: 2625,R12),I-Skills,
Sentence: 2626,and,O,
Sentence: 2627,Database,I-Skills,
Sentence: 2628,8+,B-Years of Experience,
Sentence: 2629,years,I-Years of Experience,
Sentence: 2630,of,O,
Sentence: 2631,Oracle,B-Skills,
Sentence: 2632,Applications,I-Skills,
Sentence: 2633,DBA,I-Skills,
Sentence: 2634,with,O,
Sentence: 2635,Build,I-Skills,
Sentence: 2636,and,O,
Sentence: 2637,Release,I-Skills,
Sentence: 2638,activities,I-Skills,
Sentence: 2639,Installation,B-Skills,
Sentence: 2640,of,O,
Sentence: 2641,Oracle,B-Skills,
Sentence: 2642,Applications,I-Skills,
Sentence: 2643,(EBSO,B-Skills,
Sentence: 2644,11i,I-Skills,
Sentence: 2645,R12),I-Skills,
Sentence: 2646,at,O,
Sentence: 2647,Customer,O,
Sentence: 2648,environment,O,
Sentence: 2649,and,O,
Sentence: 2650,carry,O,
Sentence: 2651,out,O,
Sentence: 2652,DR,B-Skills,
Sentence: 2653,Configuration,B-Skills,
Sentence: 2654,of,O,
Sentence: 2655,Oracle,B-Skills,
Sentence: 2656,Applications,I-Skills,
Sentence: 2657,(EBSO,B-Skills,
Sentence: 2658,11i,I-Skills,
Sentence: 2659,R12),I-Skills,
Sentence: 2660,as,O,
Sentence: 2661,per,O,
Sentence: 2662,Customer,O,
Sentence: 2663,specification,O,
Sentence: 2664,Configuration,B-Skills,
Sentence: 2665,of,O,
Sentence: 2666,Discoverer,B-Skills,
Sentence: 2667,Admin,B-Skills,
Sentence: 2668,Concurrent,B-Skills,
Sentence: 2669,Forms,B-Skills,
Sentence: 2670,Web,B-Skills,
Sentence: 2671,Reports,B-Skills,
Sentence: 2672,done,O,
Sentence: 2673,on,O,
Sentence: 2674,separate,B-Skills,
Sentence: 2675,pillars,I-Skills,
Sentence: 2676,Patching,B-Skills,
Sentence: 2677,Cloning,B-Skills,
Sentence: 2678,of,O,
Sentence: 2679,Oracle,B-Skills,
Sentence: 2680,Apps,I-Skills,
Sentence: 2681,Database,B-Skills,
Sentence: 2682,conversion,I-Skills,
Sentence: 2683,from,O,
Sentence: 2684,non-RAC,I-Skills,
Sentence: 2685,to,O,
Sentence: 2686,2,B-Skills,
Sentence: 2687,node,I-Skills,
Sentence: 2688,3-node,I-Skills,
Sentence: 2689,RAC,I-Skills,
Sentence: 2690,Installation,B-Skills,
Sentence: 2691,of,O,
Sentence: 2692,OTO,B-Skills,
Sentence: 2693,product,I-Skills,
Sentence: 2694,on,O,
Sentence: 2695,Word,NER Label,
Sentence: 2696,Fenil,B-Name,
Sentence: 2697,Francis,I-Name,
Sentence: 2698,head,B-Designation,
Sentence: 2699,of,I-Designation,
Sentence: 2700,operation,I-Designation,
Sentence: 2701,and,I-Designation,
Sentence: 2702,logistics,I-Designation,
Sentence: 2703,Trichur,B-Location,
Sentence: 2704,K erala,I-Location,
Sentence: 2705,Email,O,
Sentence: 2706,me,O,
Sentence: 2707,on,O,
Sentence: 2708,Indeed,O,
Sentence: 2709,indeedcomrFenil-Francis,O,
Sentence: 2710,445e6b4cb0b43094,O,
Sentence: 2711,To,O,
Sentence: 2712,succeed,O,
Sentence: 2713,in,O,
Sentence: 2714,an,O,
Sentence: 2715,environment,O,
Sentence: 2716,of,O,
Sentence: 2717,growth,O,
Sentence: 2718,and,O,
Sentence: 2719,excellence,O,
Sentence: 2720,and,O,
Sentence: 2721,earn,O,
Sentence: 2722,a,O,
Sentence: 2723,job,O,
Sentence: 2724,which,O,
Sentence: 2725,provides,O,
Sentence: 2726,me,O,
Sentence: 2727,job,O,
Sentence: 2728,satisfaction,O,
Sentence: 2729,and,O,
Sentence: 2730,self,B-Quality,
Sentence: 2731,development,I-Quality,
Sentence: 2732,and,O,
Sentence: 2733,help,O,
Sentence: 2734,me,O,
Sentence: 2735,achieve,O,
Sentence: 2736,personal,B-Quality,
Sentence: 2737,as,O,
Sentence: 2738,well,O,
Sentence: 2739,as,O,
Sentence: 2740,organization,B-Quality,
Sentence: 2741,goals,O,
Sentence: 2742,WORK,O,
Sentence: 2743,EXPERIENCE,O,
Sentence: 2744,Manager,B-Designation,
Sentence: 2745,Masters,B-Companies worked at,
Sentence: 2746,equipments,I-Companies worked at,
Sentence: 2747,Trichur,B-Location,
Sentence: 2748,K erala,I-Location,
Sentence: 2749,May,B-Years of Experience,
Sentence: 2750,2017,I-Years of Experience,
Sentence: 2751,to,O,
Sentence: 2752,Present,I-Years of Experience,
Sentence: 2753,Sales,B-Designation,
Sentence: 2754,Manager,I-Designation,
Sentence: 2755,Microsoft,B-Companies worked at,
Sentence: 2756,Power,I-Companies worked at,
Sentence: 2757,Trichur,B-Location,
Sentence: 2758,K erala,I-Location,
Sentence: 2759,May,B-Years of Experience,
Sentence: 2760,2017,I-Years of Experience,
Sentence: 2761,to,O,
Sentence: 2762,Present,I-Years of Experience,
Sentence: 2763,Microsoft,B-Skills,
Sentence: 2764,Office,I-Skills,
Sentence: 2765,Microsoft,B-Skills,
Sentence: 2766,Word,I-Skills,
Sentence: 2767,Microsoft,B-Skills,
Sentence: 2768,Powerpoint,I-Skills,
Sentence: 2769,Microsoft,B-Skills,
Sentence: 2770,Excel,I-Skills,
Sentence: 2771,EDUCATION,O,
Sentence: 2772,B.Com,B-Degree,
Sentence: 2773,in,O,
Sentence: 2774,Computer,B-Degree,
Sentence: 2775,Application,I-Degree,
Sentence: 2776,Madurai,B-College Name,
Sentence: 2777,Kamaraj,I-College Name,
Sentence: 2778,University,I-College Name,
Sentence: 2779,Madurai,B-Location,
Sentence: 2780,Tamil,I-Location,
Sentence: 2781,Nadu,I-Location,
Sentence: 2782,2017,B-Graduation Year,
Sentence: 2783,SSLC,B-Degree,
Sentence: 2784,Kerala,B-College Name,
Sentence: 2785,State,I-College Name,
Sentence: 2786,Board,I-College Name,
Sentence: 2787,2012,B-Graduation Year,
Sentence: 2788,SKILLS,O,
Sentence: 2789,PROBLEM,B-Skills,
Sentence: 2790,SOLVING,I-Skills,
Sentence: 2791,(Less,O,
Sentence: 2792,than,O,
Sentence: 2793,1,O,
Sentence: 2794,year),I-Skills,
Sentence: 2795,ADDITIONAL,O,
Sentence: 2796,INFORMATION,O,
Sentence: 2797,SKILLS,B-Skills,
Sentence: 2798,ABILITIES,I-Skills,
Sentence: 2799,Good,B-Skills,
Sentence: 2800,Communication,I-Skills,
Sentence: 2801,Skill,I-Skills,
Sentence: 2802,Sincere,B-Quality,
Sentence: 2803,Hard,B-Quality,
Sentence: 2804,working,I-Quality,
Sentence: 2805,Leadership,B-Skills,
Sentence: 2806,skill,I-Skills,
Sentence: 2807,Pleasing,B-Quality,
Sentence: 2808,personality,I-Quality,
Sentence: 2809,Problem,B-Skills,
Sentence: 2810,solving,I-Skills,
Sentence: 2811,capability,I-Skills,
Sentence: 2812,Word,NER Label,
Sentence: 2813,Nida,B-Name,
Sentence: 2814,Khan,I-Name,
Sentence: 2815,Tech,B-Designation,
Sentence: 2816,Support,I-Designation,
Sentence: 2817,Executive,I-Designation,
Sentence: 2818,-,O,
Sentence: 2819,Teleperformance,B-Companies worked at,
Sentence: 2820,for,I-Companies worked at,
Sentence: 2821,Microsoft,I-Companies worked at,
Sentence: 2822,Jaipur,B-Location,
Sentence: 2823,Rajasthan,I-Location,
Sentence: 2824,Email,O,
Sentence: 2825,me,O,
Sentence: 2826,on,O,
Sentence: 2827,Indeed,O,
Sentence: 2828,indeedcomrNida-Khan,O,
Sentence: 2829,6c9160696f57efd8,O,
Sentence: 2830,To,O,
Sentence: 2831,be,O,
Sentence: 2832,an,O,
Sentence: 2833,integral,B-Quality,
Sentence: 2834,part,O,
Sentence: 2835,of,O,
Sentence: 2836,the,O,
Sentence: 2837,organization,O,
Sentence: 2838,and,O,
Sentence: 2839,enhance,O,
Sentence: 2840,my,O,
Sentence: 2841,knowledge,O,
Sentence: 2842,to,O,
Sentence: 2843,utilize,O,
Sentence: 2844,it,O,
Sentence: 2845,in,O,
Sentence: 2846,a,O,
Sentence: 2847,productive,B-Quality,
Sentence: 2848,manner,O,
Sentence: 2849,for,O,
Sentence: 2850,the,O,
Sentence: 2851,growth,O,
Sentence: 2852,of,O,
Sentence: 2853,the,O,
Sentence: 2854,company,O,
Sentence: 2855,and,O,
Sentence: 2856,the,O,
Sentence: 2857,global,O,
